Version;Date_of_report;Date_of_statistics;Security_region_code;Security_region_name;Tested_with_result;Tested_positive
4;2022-11-15 09:00:00;2022-02-04;VR06;Noord- en Oost-Gelderland;6753;4180
4;2022-11-15 09:00:00;2022-02-05;VR06;Noord- en Oost-Gelderland;6830;4152
4;2022-11-15 09:00:00;2022-02-06;VR06;Noord- en Oost-Gelderland;6569;3930
4;2022-11-15 09:00:00;2022-02-07;VR06;Noord- en Oost-Gelderland;6972;4461
4;2022-11-15 09:00:00;2022-02-08;VR06;Noord- en Oost-Gelderland;7090;4376
4;2022-11-15 09:00:00;2022-02-09;VR06;Noord- en Oost-Gelderland;7420;4644
4;2022-11-15 09:00:00;2022-02-10;VR06;Noord- en Oost-Gelderland;6939;4168
4;2022-11-15 09:00:00;2022-02-11;VR06;Noord- en Oost-Gelderland;6589;3900
4;2022-11-15 09:00:00;2022-02-12;VR06;Noord- en Oost-Gelderland;5893;3566
4;2022-11-15 09:00:00;2022-02-13;VR06;Noord- en Oost-Gelderland;5067;3056
4;2022-11-15 09:00:00;2022-02-14;VR06;Noord- en Oost-Gelderland;5998;3492
